use case,size,heap,user,collector,average_latency,min_latency,max_latency,percentile_90,percentile_95,percentile_99,throughput,error_rate,footprint,avgfootprintAfterFullGC,avgFreedMemoryByFullGC,avgfootprintAfterGC,avgFreedMemoryByGC,avgPause,minPause,maxPause,avgGCPause,avgFullGCPause,accumPause,fullGCPause,gcPause,gc_throughput,num_full_gc,num_minor_gc,freedMemoryPerMin,gcPerformance,fullGCPerformance,last_one_minutes_la,last_five_minutes_la,last_fifteen_minutes_la
Merge,1024,1g,500,UseConcMarkSweepGC,57.90114006,0,1041,75,89,134,8629.164073,0,990.75,NA,n.a.,310.057,266.116,0.00502,0.00148,0.12947,0.00502,n.a.,79.62,0,79.62,97.78,0,15850,70679.412,52974.944,n.a.,17.03,16.85,16.85
Merge,1024,1g,200,UseSerialGC,23.60259545,0,545,35,45,71,8461.44214,0,989.875,21.781,212.59,63.433,273.059,0.00506,0.00431,0.12904,0.00504,0.10162,76.51,0.2,76.31,97.86,2,15128,69244.878,54132.531,2091.952,11.84,14.65,15.6
Merge,1024,1g,200,UseParallelGC,22.38635229,0,536,32,39,72,8920.864508,0,1023,13.388,993.5,104.674,338.638,0.00319,0.00273,0.09844,0.00318,0.06499,41.21,0.13,41.08,98.85,2,12905,73245.465,106368.517,14.928,17.56,16.24,15.71
Merge,1024,1g,200,UseG1GC,24.47228514,0,518,32,39.95,171,8162.24812,0,1024,NA,n.a.,54.623,611.851,0.00453,0.00168,0.05373,0.00453,n.a.,29.63,0,29.63,99.17,0,6540,67058.848,135033.421,n.a.,15.66,15.42,15.22
Merge,1024,1g,200,UseConcMarkSweepGC,23.10645968,0,572,33,51,161.94,8643.78458,0,990.75,NA,n.a.,250.499,266.188,0.00503,0.00444,0.10532,0.00503,n.a.,80.04,0,80.04,97.76,0,15915,71007.367,52926.495,n.a.,14.91,14.64,14.5
Merge,1024,1g,100,UseSerialGC,11.32943303,0,435,19,27,57,8802.354899,0,989.875,22.144,206.393,50.877,273.06,0.00428,0.0037,0.11575,0.00426,0.09459,67.42,0.19,67.23,98.12,2,15764,72156.692,64028.265,2181.997,12.75,12.89,12.93
Merge,1024,1g,100,UseParallelGC,11.0039639,0,416,19,26,60,9063.288212,0,1023,17.632,4967.5,64.623,338.787,0.00269,0.00227,0.09037,0.00268,0.07148,35.28,0.14,35.14,99.01,2,13094,74351.177,126239.595,67.865,15.1,14.53,14.43
Merge,1024,1g,100,UseG1GC,12.32689962,0,405,21,30,62,8090.028195,0,1024,NA,n.a.,37.536,611.975,0.00378,0.00133,0.04207,0.00378,n.a.,24.49,0,24.49,99.32,0,6479,66439.59,161900.435,n.a.,14.67,15.22,14.98
Merge,1024,1g,100,UseConcMarkSweepGC,12.03623115,0,438,21,29,54,8287.712127,0,990.75,NA,n.a.,50.077,266.211,0.00512,0.00442,0.07943,0.00512,n.a.,78.23,0,78.23,97.81,0,15269,68131.372,51957.833,n.a.,14.21,13.78,13.81
Merge,1024,1g,50,UseSerialGC,5.962869824,0,249,10,17,41,8344.848809,0,989.875,21.921,213.449,41.671,273.06,0.00385,0.00327,0.09787,0.00384,0.07982,57.7,0.16,57.55,98.39,2,15005,68667.517,71201.014,2674.186,12.94,13.39,13.67
Merge,1024,1g,50,UseParallelGC,5.784235493,0,277,10,16,42,8600.069638,0,1023.5,13.114,768.5,53.323,338.829,0.00244,0.0021,0.12893,0.00243,0.0806,30.5,0.16,30.33,99.15,2,12475,70847.916,139341.381,9535.248,12.66,12.4,12.05
Merge,1024,1g,50,UseG1GC,6.311522175,0,595,11,18,40,7887.011928,0,1024,NA,n.a.,41.76,612.111,0.00347,0.00142,0.04119,0.00347,n.a.,21.95,0,21.95,99.39,0,6317,64798.288,176157.054,n.a.,12.71,13.27,13.36
Merge,1024,1g,50,UseConcMarkSweepGC,6.064417145,0,252,11,17,47,8207.283259,0,990.75,NA,n.a.,28.93,266.213,0.0049,0.00417,0.06003,0.0049,n.a.,74.02,0,74.02,97.93,0,15108,67412.315,54332.62,n.a.,12.82,11.85,11.86
Merge,1024,1g,1,UseSerialGC,0.382687125,0,6,1,1,1,2461.282116,0,989.875,15.437,87.954,28.51,273.054,0.00329,0.00295,0.08635,0.00326,0.05517,14.6,0.11,14.49,99.59,2,4443,20336.533,83713.038,1594.161,0.7,0.7,0.87
Merge,1024,1g,1,UseParallelGC,0.384829216,0,25,1,1,1,2450.945139,0,1023.5,12.92,736,27.186,339.429,0.00191,0.00164,0.08806,0.00188,0.0601,6.79,0.12,6.67,99.81,2,3547,20178.722,180397.692,11.959,0.7,0.68,0.67
Merge,1024,1g,1,UseG1GC,0.4073714732,0,25,1,1,1,2316.918127,0,1024,NA,n.a.,24.936,609.707,0.00282,0.00141,0.0448,0.00282,n.a.,5.22,0,5.22,99.85,0,1853,18928.118,216572.962,n.a.,0.63,0.64,0.64
Merge,1024,1g,1,UseConcMarkSweepGC,0.3869017532,0,8,1,1,1,2441.873115,0,990.75,NA,n.a.,21.976,266.127,0.00504,0.00401,0.09545,0.00504,n.a.,22.69,0,22.69,99.37,0,4500,20072.627,52788.6,n.a.,0.5,0.65,0.68
Merge,1024,4g,1000,UseSerialGC,108.3302798,0,4738,141,162,218,8812.014887,3.548647094,3959.5,24.716,408.324,158.559,1092.273,0.00814,0.00609,0.17688,0.00808,0.12196,31,0.24,30.76,99.13,2,3807,69715.331,135182.435,3348.11,23.43,23.54,24.1
Merge,1024,4g,1000,UseParallelGC,105.8253772,0,4666,131.9,152,273,8991.816657,3.064102909,4094,20.518,5388,144.295,1353.895,0.00507,0.00371,0.08077,0.00503,0.06618,15.84,0.13,15.71,99.56,2,3124,70897.534,269262.889,79.511,22.37,22.18,22.11
Merge,1024,4g,1000,UseG1GC,113.9541518,0,3671,186,225,597.97,8443.227514,3.62280217,4096,NA,n.a.,107.195,2432.716,0.00902,0.00351,0.04445,0.00902,n.a.,14.8,0,14.8,99.59,0,1640,66868.684,269651.487,n.a.,36.41,40.9,40.57
Merge,1024,4g,1000,UseConcMarkSweepGC,121.5972525,0,7155,170,251,612.97,8007.901632,3.847541046,4062.75,NA,n.a.,1053.219,266.07,0.01693,0.00365,0.07734,0.01693,n.a.,239.98,0,239.98,93.3,0,14178,63226.812,15719.642,n.a.,26.01,34.35,35.59
Merge,1024,4g,500,UseSerialGC,56.52497683,0,1118,84,111,173,8839.381514,0,3959.5,24.768,397.388,72.66,1092.303,0.00768,0.00585,0.16518,0.00763,0.11937,30.5,0.24,30.26,99.15,2,3967,72653.357,143187.805,3328.965,49.95,44.07,42.51
Merge,1024,4g,500,UseParallelGC,57.94266368,0,1154,106,144,209.99,8622.985342,0,4094,20.487,5367,88.503,1358.554,0.00436,0.00321,0.10246,0.00431,0.07752,13.51,0.16,13.35,99.62,2,3099,70554.462,315249.935,67.615,48.35,46.75,45.61
Merge,1024,4g,500,UseG1GC,62.43166566,0,1108,94,119,191,8003.700641,0,4096,NA,n.a.,59.211,2434.282,0.00759,0.00333,0.04588,0.00759,n.a.,12.27,0,12.27,99.66,0,1615,65901.36,320519.699,n.a.,35.82,39.22,39.97
Merge,1024,4g,500,UseConcMarkSweepGC,65.19690599,0,2160,98,146,239,7664.21475,0,4062.75,NA,n.a.,554.706,266.138,0.01604,0.01195,0.08709,0.01604,n.a.,226.41,0,226.41,93.68,0,14119,62981.039,16596.772,n.a.,27.16,29.79,30.42
Merge,1024,4g,200,UseSerialGC,23.48871625,0,1021,44,65,103,8502.249162,0,3959.5,24.933,408.19,64.157,1092.305,0.00601,0.00482,0.16336,0.00595,0.11956,22.91,0.24,22.67,99.36,2,3812,69805.648,183695.659,3414.091,26.24,27.73,27.66
Merge,1024,4g,200,UseParallelGC,22.0155409,0,1009,37,62,88,9071.873806,0,4095,20.595,5253,69.48,1360.213,0.00352,0.00281,0.07547,0.00348,0.07349,11.5,0.15,11.35,99.68,2,3262,74385.416,390841.89,69.801,30.7,29.82,29.01
Merge,1024,4g,200,UseG1GC,24.59737452,0,668,41,59,130,8119.760163,0,4096,NA,n.a.,49.678,2435.926,0.00645,0.00378,0.05432,0.00645,n.a.,10.51,0,10.51,99.71,0,1629,66526.54,377561.651,n.a.,27.96,26.96,26.99
Merge,1024,4g,200,UseConcMarkSweepGC,25.47295893,0,1032,46,69,162,7840.204987,0,4062.75,NA,n.a.,247.84,266.182,0.01604,0.0098,0.07301,0.01604,n.a.,232.7,0,232.7,93.5,0,14512,64745.44,16599.905,n.a.,15.16,19.54,21.28
Merge,1024,4g,100,UseSerialGC,11.76784566,0,631,20,32.95,80.99,8473.520201,0,3959.5,25.014,397.234,56.096,1092.307,0.00506,0.00415,0.199,0.00499,0.13889,19.17,0.28,18.89,99.46,2,3788,69373.23,219015.108,2859.969,18.06,20.25,20.8
Merge,1024,4g,100,UseParallelGC,11.55246749,0,399,20,37,73.99,8632.733861,0,4095,20.249,5363.5,51.289,1361.322,0.00293,0.00241,0.08285,0.00289,0.07378,9.1,0.15,8.96,99.75,2,3104,70837.306,471812.924,70.991,22.42,21.46,21.67
Merge,1024,4g,100,UseG1GC,12.16496698,0,1008,21,34,93,8199.287497,0,4096,NA,n.a.,43.086,2436.19,0.00562,0.00469,0.04988,0.00562,n.a.,9.31,0,9.31,99.74,0,1656,67625.487,433298.898,n.a.,23.11,21.54,21
Merge,1024,4g,100,UseConcMarkSweepGC,12.46517415,0,422,25,36,84,8003.624682,0,4062.75,NA,n.a.,54.099,266.209,0.01535,0.00566,0.08277,0.01535,n.a.,226.5,0,226.5,93.67,0,14752,65825.581,17338.401,n.a.,13.66,15.6,16.27
Merge,1024,4g,50,UseSerialGC,5.780079167,0,324,11,21,51,8607.192166,0,3959.5,24.703,375.548,47.065,1092.309,0.00441,0.00378,0.1959,0.00434,0.13622,17.01,0.27,16.74,99.52,2,3853,70564.154,251461.407,2756.847,16.63,16.15,16.11
Merge,1024,4g,50,UseParallelGC,5.740361342,0,416,10,20,48,8665.127944,0,4095,20.256,5418.5,42.743,1361.472,0.00262,0.00211,0.08075,0.00258,0.06798,8.17,0.14,8.03,99.77,2,3111,71012.78,527188.924,77.843,15.3,15.47,15.52
Merge,1024,4g,50,UseG1GC,6.187217264,0,415,10,19,59,8045.28804,0,4096,NA,n.a.,39.349,2439.036,0.00503,0.0031,0.04377,0.00503,n.a.,8.11,0,8.11,99.77,0,1612,65897.509,484523.265,n.a.,16,16.12,15.88
Merge,1024,4g,50,UseConcMarkSweepGC,6.337349702,0,481,11,20,41,7855.592469,0,4062.75,NA,n.a.,30.161,266.211,0.01495,0.00959,0.09604,0.01495,n.a.,216.73,0,216.73,93.95,0,14495,64680.018,17804.065,n.a.,12.22,12.74,12.99
Merge,1024,4g,1,UseSerialGC,0.4053951044,0,25,1,1,1,2332.772513,0,3959.5,16.463,288.253,32.371,1091.586,0.00353,0.00297,0.16032,0.00337,0.09129,3.71,0.18,3.53,99.9,2,1048,19196.084,324298.654,3157.713,0.48,0.62,0.86
Merge,1024,4g,1,UseParallelGC,0.4058924787,0,1000,1,1,1,2328.686067,0,4095.5,20.297,5470.5,32.317,1358.745,0.00218,0.00175,0.0813,0.00205,0.05796,1.85,0.12,1.73,99.95,2,844,19222.972,662806.304,92.166,0.49,0.56,0.59
Merge,1024,4g,1,UseG1GC,0.4011773594,0,12,1,1,1,2356.629752,0,4096,NA,n.a.,30.445,2388.21,0.00449,0.00304,0.03394,0.00449,n.a.,2.16,0,2.16,99.94,0,481,19265.528,531690.244,n.a.,0.57,0.59,0.62
Merge,1024,4g,1,UseConcMarkSweepGC,0.4103090727,0,24,1,1,1,2312.052927,0,4062.75,NA,n.a.,21.974,266.12,0.01518,0.00858,0.09105,0.01518,n.a.,64.71,0,64.71,98.19,0,4263,19015.193,17532.207,n.a.,0.68,0.71,0.68
Merge,10240,100m,1000,UseSerialGC,3600.660378,2,127271,7694,10701.85,17355.73,275.815385,0.0021815485,96.688,73.545,23.063,65.366,26.578,0.0494,0.00253,0.16282,0.0052,0.08913,2225.46,2114.61,110.84,38.27,23726,21326,18541.025,5113.539,258.762,2.4,3.22,3.38
Merge,10240,100m,1000,UseParallelGC,1383.873995,1,27939,1254,1600.95,2289.98,722.2906251,0,99,72.728,11.148,66.637,27.838,0.01223,0.00157,0.29124,0.00364,0.07001,1432.74,1062.14,370.6,60,15171,101945,50371.35,7657.684,159.229,5.98,7.08,6.6
Merge,10240,100m,1000,UseG1GC,1373.990097,1,8599,1533,1549,1695,727.4847743,0,100,63,36.2,69.303,12.372,0.00373,0.00002,0.1796,0.00373,0.13308,905.49,0.67,904.83,74.73,5,242817,50308.417,3320.117,272.018,7.66,6.91,6.52
Merge,10240,100m,1000,UseConcMarkSweepGC,4009.264656,2,127228,13810,15726.8,19362.96,248.79517,0.001215603,96.688,74.166,22.368,71.452,17.517,0.04098,0.00104,0.16169,0.00468,0.09838,2107.04,1959.64,147.41,41.27,19919,31498,16678.13,3742.975,227.361,2.95,2.88,3.05
Merge,10240,100m,500,UseSerialGC,507.0405806,1,4834,1233.9,1437.95,2271,985.9094113,0,96.688,52.596,41.582,60.471,26.627,0.00583,0.00279,0.1251,0.00552,0.085,887.32,51.09,836.23,75.22,601,151474,67990.292,4823.213,489.181,6.65,7.24,7.23
Merge,10240,100m,500,UseParallelGC,478.4490271,1,5628,738,1076,1448.99,1044.753462,0,99,50.751,16.968,59.174,30.425,0.0042,0.00125,0.22659,0.00323,0.06193,599.76,145.9,453.86,83.25,2356,140322,72193.893,9406.506,273.987,7.94,7.94,7.91
Merge,10240,100m,500,UseG1GC,566.8932417,1,8639,853,1258.95,1566,881.6429475,0,100,34,66,56.333,22.101,0.00415,0.00055,0.1071,0.00415,0.1071,684.53,0.11,684.42,80.89,1,164973,61077.951,5327.223,616.264,8.73,8.79,8.42
Merge,10240,100m,500,UseConcMarkSweepGC,479.4080918,1,8928,797,1024.95,1540,1042.65412,0,96.688,53.354,38.619,59.195,26.13,0.00319,0.00122,0.12925,0.00305,0.09603,523.61,23.91,499.7,85.38,249,163668,71808.285,8558.475,402.175,7.35,7.81,8
Merge,10240,100m,200,UseSerialGC,194.7439417,2,3725,852,1121,1340.99,1026.636449,0,96.688,45.05,49.14,56.495,26.6,0.00503,0.00243,0.11643,0.00473,0.08099,797.8,49.48,748.32,77.72,611,158121,70972.493,5620.616,606.745,6.02,6.62,6.82
Merge,10240,100m,200,UseParallelGC,176.3771235,1,3370,760,1016.95,1241,1133.533071,0,99,41.68,25.749,54.604,30.392,0.00347,0.00184,0.29601,0.00287,0.05465,535.22,98.38,436.85,85.05,1800,152447,78405.568,10605.957,471.127,8.07,8.12,8.01
Merge,10240,100m,200,UseG1GC,201.2491908,1,2018,882,1187,1407,993.5197696,0,100,34,66,45.408,30.025,0.0043,0.00048,0.10839,0.0043,0.10839,588.64,0.11,588.53,83.56,1,136761,68797.874,6977.137,608.897,9.17,8.69,8.51
Merge,10240,100m,200,UseConcMarkSweepGC,186.1580943,1,3187,796,1028,1248,1073.922178,0,96.688,43.504,45.688,53.744,26.383,0.00282,0.00115,0.11939,0.00276,0.09456,472.45,11.25,461.19,86.81,119,167250,74019.962,9567.533,483.153,7.3,7.78,8.09
Merge,10240,100m,100,UseSerialGC,89.9526917,1,1288,333,431,530,1111.243369,0,96.688,32.565,60.544,50.232,26.646,0.00372,0.00205,0.10132,0.00364,0.07592,640.83,15.41,625.41,82.11,203,171992,76992.764,7327.851,797.458,6.75,7.99,8.13
Merge,10240,100m,100,UseParallelGC,87.77233782,1,1431,206,291,460.99,1138.860909,0,99,32.022,35.584,49.818,30.628,0.00279,0.00171,0.1676,0.00248,0.04811,428.92,51.29,377.63,88.02,1066,152539,78900.883,12371.591,739.571,7.77,7.76,7.9
Merge,10240,100m,100,UseG1GC,88.57872314,1,1384,188,263,459.99,1128.531315,0,100,32,67,41.833,43.808,0.0037,0.00048,0.10862,0.0037,0.10862,394.46,0.11,394.35,88.99,1,106701,78317.465,11853.4,616.853,8.73,9.16,8.96
Merge,10240,100m,100,UseConcMarkSweepGC,89.46609745,1,1467,341,450,544,1117.331512,0,96.688,32.765,49.042,48.189,26.512,0.00245,0.00105,0.10947,0.00243,0.09173,425.35,2.29,423.06,88.12,25,173842,77241.806,10894.127,534.632,7.54,8.05,8.02
Merge,10240,100m,50,UseSerialGC,42.57795881,1,484,98,123,180,1173.40173,0,96.688,25.218,65.557,46.996,26.675,0.00285,0.00169,0.09162,0.00283,0.07304,517.98,3.8,514.19,85.54,52,181476,81167.694,9414.733,897.491,7.98,8.04,8.03
Merge,10240,100m,50,UseParallelGC,41.73301304,1,573,90,117,184,1197.26928,0,99,24.639,42.815,46.062,30.447,0.00259,0.0014,0.14716,0.00227,0.04498,419.86,54.38,365.49,88.28,1209,160776,82885.197,13393.573,951.89,8.66,7.88,7.67
Merge,10240,100m,50,UseG1GC,39.69133012,1,618,89,114,165,1258.810431,0,100,NA,n.a.,39.061,47.26,0.00286,0.0005,0.02874,0.00286,n.a.,315.37,0,315.37,91.19,0,110280,87321.272,16525.82,n.a.,8.28,8.58,8.82
Merge,10240,100m,50,UseConcMarkSweepGC,40.55949277,1,538,91,120,171.99,1231.711205,0,96.688,25.738,59.596,44.576,26.617,0.00195,0.00089,0.10178,0.00194,0.09105,371.35,0.64,370.71,89.63,7,190907,85145.276,13706.958,654.556,7.37,7.59,7.65
Merge,10240,100m,1,UseSerialGC,1.963181765,1,9,2,2,5,503.005364,0,96.688,13.057,19.354,28.25,26.686,0.0022,0.00171,0.06159,0.0022,0.04722,172.05,0.09,171.95,95.2,2,78143,34940.463,12127.274,409.897,0.29,0.34,0.49
Merge,10240,100m,1,UseParallelGC,1.913627189,1,121,2,2,4,516.2891235,0,99.5,16.858,45.976,45.76,31.924,0.00172,0.00121,0.11664,0.0017,0.04776,115.61,1.19,114.42,96.77,25,67109,35915.577,18724.366,962.692,0.26,0.4,0.44
Merge,10240,100m,1,UseG1GC,1.842131577,1,10,2,2,4,535.8048613,0,100,NA,n.a.,26.514,58.98,0.00205,0.00059,0.03534,0.00205,n.a.,77.26,0,77.26,97.84,0,37725,37279.147,28799.977,n.a.,0.89,0.64,0.6
Merge,10240,100m,1,UseConcMarkSweepGC,1.837491608,1,24,2,2,4,537.1172912,0,96.688,NA,n.a.,34.63,26.685,0.00134,0.00089,0.0284,0.00134,n.a.,111.84,0,111.84,96.88,0,83434,37304.579,19907.602,n.a.,0.33,0.46,0.45
Merge,10240,200m,1000,UseSerialGC,922.6851125,2,32378,1463.9,1731.95,2178.95,1083.468484,0,193.375,66.168,119.875,102.223,53.29,0.00764,0.00372,0.13061,0.00752,0.10588,641.18,11.12,630.06,82.1,105,83781,75007.729,7086.052,1132.163,9.75,10.3,10.13
Merge,10240,200m,1000,UseParallelGC,849.4629412,1,8667,1413.9,1642,2163.92,1176.871066,0,198.5,63.431,73.353,99.075,62.683,0.00417,0.00246,0.20892,0.00388,0.06457,322.63,23.96,298.67,90.99,371,76944,81256.313,16148.433,1135.953,9.06,10.77,10.99
Merge,10240,200m,1000,UseG1GC,875.8355453,2,16850,1489,1721,2036.99,1141.311926,0,200,NA,n.a.,86.382,85.608,0.00748,0.00073,0.03726,0.00748,n.a.,412.09,0,412.09,88.49,0,55104,79022.549,11447.31,n.a.,9.66,11.9,12.45
Merge,10240,200m,1000,UseConcMarkSweepGC,840.6342073,1,16632,1439,1699,1975,1189.232171,0,193.375,65.237,84.903,96.853,53.091,0.00412,0.00181,0.14833,0.0041,0.13648,379.67,1.64,378.03,89.4,12,92171,81997.359,12944.753,622.1,10.45,10.61,10.63
Merge,10240,200m,500,UseSerialGC,454.6745402,2,8497,1054.9,1304,1952.97,1099.429597,0,193.375,53.581,130.147,95.457,53.307,0.00733,0.00314,0.13793,0.00725,0.10404,621.89,7.49,614.4,82.63,72,84779,75877.183,7355.578,1250.891,10.21,10.47,10.41
Merge,10240,200m,500,UseParallelGC,398.8772656,1,4919,958,1196.95,1841,1253.246647,0,198.5,49.936,85.897,92.462,62.587,0.00414,0.00249,0.24457,0.0039,0.062,341.28,21.39,319.89,90.47,345,82086,86574.86,16060.163,1385.437,11.37,10.65,10.88
Merge,10240,200m,500,UseG1GC,423.1785564,2,4573,951,1160,1428.99,1181.266232,0,200,NA,n.a.,78.703,94.791,0.00692,0.00056,0.03791,0.00692,n.a.,356.07,0,356.07,90.06,0,51473,81741.733,13702.8,n.a.,11.11,12.26,12.81
Merge,10240,200m,500,UseConcMarkSweepGC,431.8823185,2,8098,962,1199,1434.99,1157.431957,0,193.375,53.459,93.693,91.302,53.115,0.00398,0.00177,0.18289,0.00394,0.12466,355.46,3.24,352.22,90.07,26,89359,79567.327,13475.398,751.6,9.23,9.74,10.3
Merge,10240,200m,200,UseSerialGC,178.0541577,1,3261,759,1045,1290,1122.897723,0,193.375,45.018,138.476,91.751,53.323,0.00621,0.00332,0.12609,0.00615,0.10037,538.99,5.22,533.77,84.95,52,86756,77632.883,8666.841,1379.721,11.21,10.98,10.53
Merge,10240,200m,200,UseParallelGC,157.1509439,1,3360,408,597,915.98,1272.336028,0,198.5,41.937,91.809,88.39,62.273,0.00389,0.00228,0.18897,0.00362,0.05506,327.14,23.73,303.41,90.87,431,83734,88013.509,17185.976,1667.587,11.65,10.74,10.52
Merge,10240,200m,200,UseG1GC,155.907141,1,3914,301,424,847.99,1282.5027,0,200,NA,n.a.,72.664,101.683,0.00577,0.00072,0.04505,0.00577,n.a.,300.89,0,300.89,91.6,0,52185,88902.485,17635.518,n.a.,12.51,12.48,13.06
Merge,10240,200m,200,UseConcMarkSweepGC,168.7812475,1,3564,472,679,1036.99,1184.602252,0,193.375,43.399,113.01,85.161,53.162,0.00362,0.0014,0.14725,0.00361,0.12453,332.32,1,331.32,90.72,8,91702,81699.849,14714.089,907.478,10.28,10.28,10.55
Merge,10240,200m,100,UseSerialGC,82.3146608,1,1315,298,424,548.99,1214.354567,0,193.375,27.112,84.395,86.833,53.371,0.00456,0.00282,0.12123,0.00456,0.08224,428.62,0.41,428.21,88.03,5,93936,84010.206,11707.857,1026.189,9.74,9.93,10.16
Merge,10240,200m,100,UseParallelGC,76.2196662,1,1429,148,187,337,1311.444804,0,198.5,31.125,103.05,82.555,62.47,0.0034,0.00203,0.16614,0.00319,0.04904,294.09,19.61,274.47,91.79,400,86029,90738.64,19580.047,2101.52,6.67,8.89,9.73
Merge,10240,200m,100,UseG1GC,81.29635966,2,1512,181,254,386,1229.572431,0,200,NA,n.a.,67.702,105.262,0.00384,0.00079,0.03694,0.00384,n.a.,185.78,0,185.78,94.81,0,48385,85331.612,27413.956,n.a.,14.23,14.7,14
Merge,10240,200m,100,UseConcMarkSweepGC,81.75257301,1,1425,202,289,466,1222.712165,0,193.375,31.699,117.952,77.445,53.309,0.00282,0.00131,0.11998,0.00281,0.11909,266.52,0.36,266.16,92.56,3,94604,84508.369,18948.125,990.418,9.1,9.29,9.74
Merge,10240,200m,50,UseSerialGC,40.23184938,1,584,90,113,169,1241.931476,0,193.375,12.239,10.949,82.823,53.374,0.00392,0.00288,0.05836,0.00392,0.03753,376.63,0.08,376.55,89.48,2,96144,85987.431,13627.728,291.771,9.23,9.31,9.43
Merge,10240,200m,50,UseParallelGC,37.83662561,1,610,79,102,159,1320.472264,0,198.5,25.094,109.203,79.57,62.983,0.00293,0.00191,0.18122,0.0028,0.04575,253.37,12.4,240.97,92.92,271,86173,91442.508,22523.101,2387.212,9.53,9.94,9.8
Merge,10240,200m,50,UseG1GC,38.33997659,1,493,84,105.95,156,1303.132334,0,200,NA,n.a.,63.514,108.075,0.00305,0.0007,0.02536,0.00305,n.a.,152.52,0,152.52,95.74,0,49981,90502.645,35415.534,n.a.,12.57,13.03,12.97
Merge,10240,200m,50,UseConcMarkSweepGC,38.07759452,1,679,80,103,163,1312.161964,0,193.375,NA,n.a.,72.781,53.368,0.00233,0.00148,0.038,0.00233,n.a.,236.94,0,236.94,93.38,0,101597,90853.358,22883.52,n.a.,9.1,9.43,9.41
Merge,10240,200m,1,UseSerialGC,1.959778311,1,9,2,2,5,504.239489,0,193.375,14.231,37.475,27.688,53.373,0.00272,0.0024,0.06348,0.00272,0.0454,106.8,0.09,106.71,97.02,2,39258,35111.044,19635.805,825.347,0.53,0.46,0.61
Merge,10240,200m,1,UseParallelGC,1.802145227,1,9,2,2,4,547.9500208,0,199.5,12.014,742.5,29.275,65.448,0.00187,0.00161,0.1515,0.00186,0.09099,64.66,0.18,64.48,98.19,2,34627,37973.303,35146.629,8160.264,0.49,0.51,0.47
Merge,10240,200m,1,UseG1GC,1.903134655,1,11,2,2,3,518.9503905,0,200,NA,n.a.,31.977,118.945,0.0021,0.00065,0.03522,0.0021,n.a.,37.87,0,37.87,98.94,0,18065,36002.026,56733.552,n.a.,0.43,0.46,0.45
Merge,10240,200m,1,UseConcMarkSweepGC,1.935890981,1,11,2,2,4,510.3674864,0,193.375,NA,n.a.,21.488,53.368,0.0016,0.00123,0.03591,0.0016,n.a.,63.47,0,63.47,98.23,0,39723,35521.507,33401.646,n.a.,0.56,0.52,0.49
Merge,10240,500m,1000,UseSerialGC,782.449995,2,32304,1263.9,1492,1739.99,1277.714051,0,483.375,61.101,310.432,204.204,133.321,0.01009,0.00478,0.18927,0.01006,0.15431,398.78,1.39,397.39,88.86,9,39496,88274.512,13250.509,2011.803,16.05,14.91,15.52
Merge,10240,500m,1000,UseParallelGC,742.9798754,1,16089,1276,1534,1844.99,1345.578671,0,497.5,64.14,265.003,201.065,158.833,0.00553,0.00295,0.19727,0.00543,0.07262,192.83,3.99,188.84,94.62,55,34789,92827.566,29261.228,3649.219,21.14,20.29,19.31
Merge,10240,500m,1000,UseG1GC,737.7647834,1,32805,1288,1545,1846.97,1354.979944,0,500,NA,n.a.,162.932,266.321,0.01051,0.00092,0.03906,0.01051,n.a.,221.24,0,221.24,93.82,0,21049,93910.966,25338.486,n.a.,29.77,28.75,27.05
Merge,10240,500m,1000,UseConcMarkSweepGC,785.89671,1,16617,872,938,1185,1272.049344,0,483.375,62.819,297.653,189.261,133.042,0.00563,0.0022,0.21562,0.00562,0.20991,221.58,0.63,220.95,93.81,3,39322,87667.779,23676.903,1418.02,14.81,14.83,15.76
Merge,10240,500m,500,UseSerialGC,404.9431703,2,16454,899,1113,1350,1234.449868,0,483.375,48.463,294.794,197.611,133.343,0.00935,0.00443,0.18975,0.00933,0.13876,356.5,0.83,355.67,90.04,6,38125,85217.021,14293.524,2124.555,18.06,17.1,17.05
Merge,10240,500m,500,UseParallelGC,370.6106332,1,4284,857,1141,1522,1348.848942,0,497.5,50.596,297.03,193.997,159.068,0.00542,0.00317,0.15869,0.00533,0.06878,189.05,3.58,185.47,94.72,52,34797,93009.369,29843.668,4318.404,14.43,17.3,18.31
Merge,10240,500m,500,UseG1GC,380.4565111,2,7426,872,1108,1397.98,1313.951279,0,500,NA,n.a.,137.882,282.193,0.00852,0.00108,0.07013,0.00852,n.a.,164,0,164,95.42,0,19256,91044.476,33132.974,n.a.,22.22,26.18,27.63
Merge,10240,500m,500,UseConcMarkSweepGC,391.941338,2,4528,922,1170.95,1483.99,1275.428281,0,483.375,51.986,289.709,183.721,133.092,0.00544,0.0022,0.22589,0.00542,0.20744,214.47,0.62,213.85,94.01,3,39454,88005.375,24554.968,1396.595,16.81,16.99,17.53
Merge,10240,500m,200,UseSerialGC,148.0943172,1,3266,533,772,1050,1350.121032,0,483.375,28.323,142.681,181.571,133.364,0.00758,0.00387,0.18691,0.00758,0.08891,316.83,0.27,316.56,91.15,3,41780,93363.279,17601.353,1604.75,15.16,15.21,15.88
